,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
1456,Neftali Feliz_FA,,,3,,,,,13,,,,,,,25,P,https://www.fantasypros.com/mlb/players/neftali-feliz.php,14.5,16.0,1.0,0.0,4.66,1.31,8.0,6.0,18.0,0.0,1.0,0.0,9.93,neftali-feliz,Neftali Feliz (FA - RP),Neftali Feliz,Feliz,FA,RP,FA,1-1-0SV|4.66|1.31|9.93K9,,,,,,,,,,,,"1-1-0SV|4.66|1.31|9.93K9
",1266.0
1457,Nick Allen_OAK,133.0,15.0,2,12.0,3.0,0.234,0.284,31,7.0,1.0,9.0,31.0,0.34,0.624,54,H,https://www.fantasypros.com/mlb/players/nick-allen-ss.php,,,,,,,,,,,,,,nick-allen-ss,Nick Allen (OAK - SS),Nick Allen,Allen,OAK,SS,MiLB,.234|15R|2HR|12RBI|3SB,,,,,,,,,,,,".234|15R|2HR|12RBI|3SB
",946.0
1458,Nick Ciuffo_CWS,17.0,2.0,0,2.0,0.0,0.173,0.232,3,0.0,0.0,1.0,4.0,0.174,0.406,3,H,https://www.fantasypros.com/mlb/players/nick-ciuffo.php,,,,,,,,,,,,,,nick-ciuffo,Nick Ciuffo (CWS - C),Nick Ciuffo,Ciuffo,CWS,C,NRI,.173|2R|0HR|2RBI|0SB,,,,,,,,,,,,".173|2R|0HR|2RBI|0SB
",1557.0
1459,Nick Margevicius_SEA,,,6,,,,,41,,,,,,,54,P,https://www.fantasypros.com/mlb/players/nicholas-margevicius.php,39.8,34.0,2.0,0.0,4.59,1.36,20.0,13.0,18.0,5.0,3.0,0.0,7.69,nicholas-margevicius,Nick Margevicius (SEA - SP),Nick Margevicius,Margevicius,SEA,SP,MiLB,2-3-0SV|4.59|1.36|7.69K9,,,,,,,,,,,,"2-3-0SV|4.59|1.36|7.69K9
",947.0
1460,Nick Mikolajchak_CLE,,,5,,,,,29,,,,,,,53,P,https://www.fantasypros.com/mlb/players/nick-mikolajchak.php,30.7,33.0,2.0,0.0,4.57,1.31,16.0,11.0,32.0,0.0,2.0,0.0,9.67,nick-mikolajchak,Nick Mikolajchak (CLE - RP),Nick Mikolajchak,Mikolajchak,CLE,RP,NRI,2-2-0SV|4.57|1.31|9.67K9,,,,,,,,,,,,"2-2-0SV|4.57|1.31|9.67K9
",957.0
1461,Nick Neidert_MIA,,,5,,,,,32,,,,,,,33,P,https://www.fantasypros.com/mlb/players/nick-neidert.php,31.1,24.0,1.0,0.0,5.06,1.46,17.0,13.0,26.0,0.0,2.0,0.0,6.95,nick-neidert,Nick Neidert (MIA - SP),Nick Neidert,Neidert,MIA,SP,DFA,1-2-0SV|5.06|1.46|6.95K9,,,,,,,,,,,,"1-2-0SV|5.06|1.46|6.95K9
",1136.0
1462,Nick Snyder_TEX,,,4,,,,,28,,,,,,,43,P,https://www.fantasypros.com/mlb/players/nick-snyder.php,29.2,29.0,1.0,0.0,4.47,1.4,14.0,13.0,29.0,0.0,2.0,0.0,8.94,nick-snyder,Nick Snyder (TEX - RP),Nick Snyder,Snyder,TEX,RP,MiLB,1-2-0SV|4.47|1.40|8.94K9,,,,,,,,,,,,"1-2-0SV|4.47|1.40|8.94K9
",1029.0
1463,Nick Vincent_FA,,,3,,,,,20,,,,,,,29,P,https://www.fantasypros.com/mlb/players/nick-vincent.php,18.9,18.0,1.0,0.0,4.6,1.35,10.0,6.0,17.0,0.0,1.0,0.0,8.57,nick-vincent,Nick Vincent (FA - RP),Nick Vincent,Vincent,FA,RP,FA,1-1-0SV|4.60|1.35|8.57K9,,,,,,,,,,,,"1-1-0SV|4.60|1.35|8.57K9
",1205.0
1464,Oliver Ortega_LAA,,,3,,,,,23,,,,,,,34,P,https://www.fantasypros.com/mlb/players/oliver-ortega.php,23.4,22.0,1.0,0.0,4.5,1.44,12.0,11.0,22.0,0.0,1.0,0.0,8.46,oliver-ortega,Oliver Ortega (LAA - RP),Oliver Ortega,Ortega,LAA,RP,,1-1-0SV|4.50|1.44|8.46K9,,,,,,,,,,,,"1-1-0SV|4.50|1.44|8.46K9
",1127.0
1465,Oliver Perez_ARI,,,4,,,,,31,,,,,,,54,P,https://www.fantasypros.com/mlb/players/oliver-perez.php,32.0,30.0,2.0,0.0,4.24,1.32,15.0,11.0,35.0,0.0,2.0,0.0,8.44,oliver-perez,Oliver Perez (ARI - RP),Oliver Perez,Perez,ARI,RP,NRI,2-2-0SV|4.24|1.32|8.44K9,,,,,,,,,,,,"2-2-0SV|4.24|1.32|8.44K9
",948.0
1466,Parker Dunshee_OAK,,,2,,,,,10,,,,,,,8,P,https://www.fantasypros.com/mlb/players/parker-dunshee.php,9.5,8.0,0.0,0.0,4.93,1.38,5.0,4.0,5.0,1.0,1.0,0.0,7.58,parker-dunshee,Parker Dunshee (OAK - SP),Parker Dunshee,Dunshee,OAK,SP,NRI,0-1-0SV|4.93|1.38|7.58K9,,,,,,,,,,,,"0-1-0SV|4.93|1.38|7.58K9
",1530.0
1467,Paul Campbell_MIA,,,3,,,,,17,,,,,,,24,P,https://www.fantasypros.com/mlb/players/paul-campbell.php,17.1,14.0,1.0,0.0,4.8,1.39,9.0,6.0,14.0,0.0,1.0,0.0,7.37,paul-campbell,Paul Campbell (MIA - RP),Paul Campbell,Campbell,MIA,RP,MiLB,1-1-0SV|4.80|1.39|7.37K9,,,,,,,,,,,,"1-1-0SV|4.80|1.39|7.37K9
",1282.0
1468,Paul Fry_BAL,,,5,,,,,45,,,,,,,103,P,https://www.fantasypros.com/mlb/players/paul-fry.php,51.3,55.0,3.0,3.0,4.23,1.43,24.0,28.0,58.0,0.0,3.0,0.0,9.65,paul-fry,Paul Fry (BAL - RP),Paul Fry,Fry,BAL,RP,,3-3-3SV|4.23|1.43|9.65K9,,,,,,,,,,,,"3-3-3SV|4.23|1.43|9.65K9
",662.0
1469,Penn Murfee_SEA,,,1,,,,,7,,,,,,,10,P,https://www.fantasypros.com/mlb/players/penn-murfee.php,7.0,7.0,0.0,0.0,4.71,1.33,4.0,3.0,8.0,0.0,0.0,0.0,9.0,penn-murfee,Penn Murfee (SEA - SP),Penn Murfee,Murfee,SEA,SP,MiLB,0-0-0SV|4.71|1.33|9.00K9,,,,,,,,,,,,"0-0-0SV|4.71|1.33|9.00K9
",1506.0
1470,Peter Solomon_HOU,,,2,,,,,15,,,,,,,25,P,https://www.fantasypros.com/mlb/players/peter-solomon.php,16.1,15.0,1.0,0.0,4.61,1.38,8.0,7.0,10.0,1.0,1.0,0.0,8.39,peter-solomon,Peter Solomon (HOU - RP),Peter Solomon,Solomon,HOU,RP,MiLB,1-1-0SV|4.61|1.38|8.39K9,,,,,,,,,,,,"1-1-0SV|4.61|1.38|8.39K9
",1267.0
1471,Phillips Valdez_BOS,,,3,,,,,25,,,,,,,31,P,https://www.fantasypros.com/mlb/players/phillips-valdez.php,24.1,21.0,1.0,0.0,4.92,1.5,13.0,11.0,21.0,0.0,1.0,0.0,7.84,phillips-valdez,Phillips Valdez (BOS - RP),Phillips Valdez,Valdez,BOS,RP,,1-1-0SV|4.92|1.50|7.84K9,,,,,,,,,,,,"1-1-0SV|4.92|1.50|7.84K9
",1165.0
1472,Phoenix Sanders_TB,,,1,,,,,7,,,,,,,23,P,https://www.fantasypros.com/mlb/players/phoenix-sanders.php,8.3,9.0,1.0,0.0,3.6,1.24,3.0,3.0,10.0,0.0,0.0,0.0,9.76,phoenix-sanders,Phoenix Sanders (TB - RP),Phoenix Sanders,Sanders,TB,RP,MiLB,1-0-0SV|3.60|1.24|9.76K9,,,,,,,,,,,,"1-0-0SV|3.60|1.24|9.76K9
",1297.0
1473,R.J. Alaniz_FA,,,2,,,,,11,,,,,,,17,P,https://www.fantasypros.com/mlb/players/ruben-alaniz.php,11.0,12.0,1.0,0.0,4.5,1.36,6.0,5.0,12.0,0.0,1.0,0.0,9.82,ruben-alaniz,R.J. Alaniz (FA - RP),R.J. Alaniz,Alaniz,FA,RP,FA,1-1-0SV|4.50|1.36|9.82K9,,,,,,,,,,,,"1-1-0SV|4.50|1.36|9.82K9
",1377.0
1474,Ramon Rosso_DET,,,2,,,,,15,,,,,,,20,P,https://www.fantasypros.com/mlb/players/ramon-rosso.php,14.6,13.0,1.0,0.0,4.72,1.43,8.0,6.0,12.0,0.0,1.0,0.0,8.01,ramon-rosso,Ramon Rosso (DET - RP),Ramon Rosso,Rosso,DET,RP,MiLB,1-1-0SV|4.72|1.43|8.01K9,,,,,,,,,,,,"1-1-0SV|4.72|1.43|8.01K9
",1335.0
1475,Ray Kerr_SD,,,1,,,,,9,,,,,,,15,P,https://www.fantasypros.com/mlb/players/ray-kerr.php,9.6,10.0,0.0,0.0,4.5,1.42,5.0,5.0,9.0,0.0,0.0,0.0,9.38,ray-kerr,Ray Kerr (SD - RP),Ray Kerr,Kerr,SD,RP,MiLB,0-0-0SV|4.50|1.42|9.38K9,,,,,,,,,,,,"0-0-0SV|4.50|1.42|9.38K9
",1412.0
1476,Reiss Knehr_SD,,,2,,,,,14,,,,,,,17,P,https://www.fantasypros.com/mlb/players/reiss-knehr.php,14.2,11.0,1.0,0.0,4.79,1.44,8.0,7.0,6.0,2.0,1.0,0.0,6.97,reiss-knehr,"Reiss Knehr (SD - RP,SP)",Reiss Knehr,Knehr,SD,"RP,SP",,1-1-0SV|4.79|1.44|6.97K9,,,,,,,,,,,,"1-1-0SV|4.79|1.44|6.97K9
",1378.0
1477,Rex Brothers_MIL,,,3,,,,,16,,,,,,,33,P,https://www.fantasypros.com/mlb/players/rex-brothers.php,18.6,25.0,1.0,0.0,4.61,1.47,10.0,12.0,20.0,0.0,1.0,0.0,12.1,rex-brothers,Rex Brothers (MIL - RP),Rex Brothers,Brothers,MIL,RP,MiLB,1-1-0SV|4.61|1.47|12.10K9,,,,,,,,,,,,"1-1-0SV|4.61|1.47|12.10K9
",1137.0
1478,Reyes Moronta_LAD,,,1,,,,,8,,,,,,,14,P,https://www.fantasypros.com/mlb/players/reyes-moronta.php,9.3,10.0,0.0,0.0,5.14,1.46,5.0,6.0,13.0,0.0,0.0,0.0,9.68,reyes-moronta,Reyes Moronta (LAD - RP),Reyes Moronta,Moronta,LAD,RP,MiLB,0-0-0SV|5.14|1.46|9.68K9,,,,,,,,,,,,"0-0-0SV|5.14|1.46|9.68K9
",1428.0
1479,Ricardo Pinto_DET,,,2,,,,,14,,,,,,,16,P,https://www.fantasypros.com/mlb/players/ricardo-pinto.php,13.2,10.0,1.0,0.0,5.05,1.48,7.0,6.0,13.0,0.0,1.0,0.0,6.82,ricardo-pinto,"Ricardo Pinto (DET - RP,SP)",Ricardo Pinto,Pinto,DET,"RP,SP",MiLB,1-1-0SV|5.05|1.48|6.82K9,,,,,,,,,,,,"1-1-0SV|5.05|1.48|6.82K9
",1396.0
1480,Richie Palacios_CLE,46.0,6.0,1,5.0,1.0,0.261,0.333,12,3.0,0.0,5.0,10.0,0.389,0.723,25,H,https://www.fantasypros.com/mlb/players/richie-palacios.php,,,,,,,,,,,,,,richie-palacios,Richie Palacios (CLE - 2B),Richie Palacios,Palacios,CLE,2B,MiLB,.261|6R|1HR|5RBI|1SB,,,,,,,,,,,,".261|6R|1HR|5RBI|1SB
",1268.0
1481,Riley O'Brien_CIN,,,2,,,,,13,,,,,,,19,P,https://www.fantasypros.com/mlb/players/riley-obrien.php,13.2,13.0,1.0,0.0,4.86,1.46,7.0,7.0,11.0,0.0,1.0,0.0,8.86,riley-obrien,Riley O'Brien (CIN - SP),Riley O'Brien,O'Brien,CIN,SP,MiLB,1-1-0SV|4.86|1.46|8.86K9,,,,,,,,,,,,"1-1-0SV|4.86|1.46|8.86K9
",1351.0
1482,Robert Dugger_TB,,,2,,,,,13,,,,,,,12,P,https://www.fantasypros.com/mlb/players/robert-dugger.php,13.0,10.0,0.0,0.0,4.85,1.38,7.0,5.0,9.0,1.0,1.0,0.0,6.92,robert-dugger,"Robert Dugger (TB - RP,SP)",Robert Dugger,Dugger,TB,"RP,SP",MiLB,0-1-0SV|4.85|1.38|6.92K9,,,,,,,,,,,,"0-1-0SV|4.85|1.38|6.92K9
",1458.0
1483,Robert Gsellman_CHC,,,4,,,,,25,,,,,,,30,P,https://www.fantasypros.com/mlb/players/robert-gsellman.php,23.1,18.0,1.0,0.0,4.83,1.43,12.0,8.0,20.0,0.0,1.0,0.0,7.01,robert-gsellman,Robert Gsellman (CHC - RP),Robert Gsellman,Gsellman,CHC,RP,NRI,1-1-0SV|4.83|1.43|7.01K9,,,,,,,,,,,,"1-1-0SV|4.83|1.43|7.01K9
",1187.0
1484,Roel Ramirez_FA,,,1,,,,,8,,,,,,,14,P,https://www.fantasypros.com/mlb/players/roel-ramirez.php,8.7,8.0,0.0,0.0,4.5,1.38,4.0,4.0,26.0,0.0,0.0,0.0,8.28,roel-ramirez,Roel Ramirez (FA - RP),Roel Ramirez,Ramirez,FA,RP,FA,0-0-0SV|4.50|1.38|8.28K9,,,,,,,,,,,,"0-0-0SV|4.50|1.38|8.28K9
",1429.0
1485,Roenis Elias_SEA,,,2,,,,,10,,,,,,,10,P,https://www.fantasypros.com/mlb/players/roenis-elias.php,10.4,10.0,0.0,0.0,4.85,1.4,6.0,4.0,11.0,0.0,1.0,0.0,8.65,roenis-elias,Roenis Elias (SEA - RP),Roenis Elias,Elias,SEA,RP,MiLB,0-1-0SV|4.85|1.40|8.65K9,,,,,,,,,,,,"0-1-0SV|4.85|1.40|8.65K9
",1507.0
1486,Ron Marinaccio_NYY,,,3,,,,,16,,,,,,,30,P,https://www.fantasypros.com/mlb/players/ron-marinaccio.php,17.8,20.0,1.0,0.0,4.47,1.4,9.0,9.0,17.0,0.0,1.0,0.0,10.11,ron-marinaccio,Ron Marinaccio (NYY - RP),Ron Marinaccio,Marinaccio,NYY,RP,,1-1-0SV|4.47|1.40|10.11K9,,,,,,,,,,,,"1-1-0SV|4.47|1.40|10.11K9
",1188.0
1487,Ronald Bolanos_KC,,,2,,,,,17,,,,,,,24,P,https://www.fantasypros.com/mlb/players/ronald-bolanos.php,16.9,16.0,1.0,0.0,4.61,1.48,9.0,8.0,11.0,0.0,1.0,0.0,8.52,ronald-bolanos,Ronald Bolanos (KC - RP),Ronald Bolanos,Bolanos,KC,RP,MiLB,1-1-0SV|4.61|1.48|8.52K9,,,,,,,,,,,,"1-1-0SV|4.61|1.48|8.52K9
",1283.0
1488,Ronel Blanco_HOU,,,2,,,,,14,,,,,,,25,P,https://www.fantasypros.com/mlb/players/ronel-blanco.php,15.2,16.0,1.0,0.0,4.5,1.38,8.0,7.0,17.0,0.0,1.0,0.0,9.47,ronel-blanco,Ronel Blanco (HOU - RP),Ronel Blanco,Blanco,HOU,RP,NRI,1-1-0SV|4.50|1.38|9.47K9,,,,,,,,,,,,"1-1-0SV|4.50|1.38|9.47K9
",1269.0
1489,Rony Garcia_DET,,,6,,,,,34,,,,,,,39,P,https://www.fantasypros.com/mlb/players/rony-garcia.php,33.4,29.0,1.0,0.0,5.02,1.42,19.0,13.0,26.0,0.0,2.0,0.0,7.81,rony-garcia,Rony Garcia (DET - RP),Rony Garcia,Garcia,DET,RP,,1-2-0SV|5.02|1.42|7.81K9,,,,,,,,,,,,"1-2-0SV|5.02|1.42|7.81K9
",1073.0
1490,Ryan Buchter_FA,,,2,,,,,7,,,,,,,12,P,https://www.fantasypros.com/mlb/players/ryan-buchter.php,7.5,8.0,0.0,0.0,4.8,1.33,4.0,4.0,13.0,0.0,0.0,0.0,9.6,ryan-buchter,Ryan Buchter (FA - RP),Ryan Buchter,Buchter,FA,RP,FA,0-0-0SV|4.80|1.33|9.60K9,,,,,,,,,,,,"0-0-0SV|4.80|1.33|9.60K9
",1459.0
1491,Ryan Dorow_TEX,24.0,3.0,1,2.0,0.0,0.219,0.276,5,1.0,0.0,2.0,7.0,0.395,0.671,9,H,https://www.fantasypros.com/mlb/players/ryan-dorow.php,,,,,,,,,,,,,,ryan-dorow,Ryan Dorow (TEX - 3B),Ryan Dorow,Dorow,TEX,3B,MiLB,.219|3R|1HR|2RBI|0SB,,,,,,,,,,,,".219|3R|1HR|2RBI|0SB
",1522.0
1492,Ryan Goins_ATL,22.0,3.0,0,2.0,0.0,0.209,0.277,5,1.0,0.0,2.0,8.0,0.233,0.509,5,H,https://www.fantasypros.com/mlb/players/ryan-goins.php,,,,,,,,,,,,,,ryan-goins,"Ryan Goins (ATL - 2B,3B,SS)",Ryan Goins,Goins,ATL,"2B,3B,SS",MiLB,.209|3R|0HR|2RBI|0SB,,,,,,,,,,,,".209|3R|0HR|2RBI|0SB
",1548.0
1493,Ryan LaMarre_NYY,34.0,5.0,1,5.0,1.0,0.221,0.279,8,2.0,0.0,3.0,10.0,0.364,0.643,18,H,https://www.fantasypros.com/mlb/players/ryan-lamarre.php,,,,,,,,,,,,,,ryan-lamarre,Ryan LaMarre (NYY - OF),Ryan LaMarre,LaMarre,NYY,OF,MiLB,.221|5R|1HR|5RBI|1SB,,,,,,,,,,,,".221|5R|1HR|5RBI|1SB
",1362.0
1494,Ryan Mason_MIN,,,2,,,,,10,,,,,,,16,P,https://www.fantasypros.com/mlb/players/ryan-mason.php,10.0,10.0,1.0,0.0,4.28,1.38,5.0,4.0,10.0,0.0,1.0,0.0,9.0,ryan-mason,Ryan Mason (MIN - RP),Ryan Mason,Mason,MIN,RP,MiLB,1-1-0SV|4.28|1.38|9.00K9,,,,,,,,,,,,"1-1-0SV|4.28|1.38|9.00K9
",1397.0
1495,Ryan Weber_NYY,,,3,,,,,16,,,,,,,24,P,https://www.fantasypros.com/mlb/players/ryan-weber.php,15.5,13.0,1.0,0.0,4.65,1.29,8.0,4.0,7.0,1.0,1.0,0.0,7.55,ryan-weber,Ryan Weber (NYY - RP),Ryan Weber,Weber,NYY,RP,MiLB,1-1-0SV|4.65|1.29|7.55K9,,,,,,,,,,,,"1-1-0SV|4.65|1.29|7.55K9
",1284.0
1496,Ryan Weiss_ARI,,,2,,,,,12,,,,,,,18,P,https://www.fantasypros.com/mlb/players/ryan-weiss.php,11.9,11.0,1.0,0.0,4.62,1.41,6.0,5.0,11.0,0.0,1.0,0.0,8.32,ryan-weiss,Ryan Weiss (ARI - RP),Ryan Weiss,Weiss,ARI,RP,MiLB,1-1-0SV|4.62|1.41|8.32K9,,,,,,,,,,,,"1-1-0SV|4.62|1.41|8.32K9
",1363.0
1497,Ryne Nelson_ARI,,,4,,,,,23,,,,,,,28,P,https://www.fantasypros.com/mlb/players/ryne-nelson.php,22.7,24.0,1.0,0.0,4.98,1.41,13.0,10.0,9.0,4.0,2.0,0.0,9.52,ryne-nelson,Ryne Nelson (ARI - SP),Ryne Nelson,Nelson,ARI,SP,MiLB,1-2-0SV|4.98|1.41|9.52K9,,,,,,,,,,,,"1-2-0SV|4.98|1.41|9.52K9
",1222.0
1498,Sam Clay_WSH,,,3,,,,,27,,,,,,,38,P,https://www.fantasypros.com/mlb/players/sam-clay.php,25.9,21.0,2.0,0.0,4.5,1.52,13.0,13.0,31.0,0.0,1.0,0.0,7.3,sam-clay,Sam Clay (WSH - RP),Sam Clay,Clay,WSH,RP,,2-1-0SV|4.50|1.52|7.30K9,,,,,,,,,,,,"2-1-0SV|4.50|1.52|7.30K9
",1078.0
1499,Sam Selman_OAK,,,4,,,,,28,,,,,,,50,P,https://www.fantasypros.com/mlb/players/samuel-selman.php,32.7,33.0,1.0,0.0,4.42,1.35,16.0,16.0,32.0,0.0,2.0,0.0,9.08,samuel-selman,Sam Selman (OAK - RP),Sam Selman,Selman,OAK,RP,MiLB,1-2-0SV|4.42|1.35|9.08K9,,,,,,,,,,,,"1-2-0SV|4.42|1.35|9.08K9
",974.0
1500,Scott Blewett_FA,,,2,,,,,11,,,,,,,13,P,https://www.fantasypros.com/mlb/players/scott-blewett.php,10.7,9.0,0.0,0.0,5.06,1.47,6.0,5.0,8.0,0.0,0.0,0.0,7.57,scott-blewett,Scott Blewett (FA - RP),Scott Blewett,Blewett,FA,RP,FA,0-0-0SV|5.06|1.47|7.57K9,,,,,,,,,,,,"0-0-0SV|5.06|1.47|7.57K9
",1444.0
1501,Scott Kazmir_FA,,,6,,,,,35,,,,,,,43,P,https://www.fantasypros.com/mlb/players/scott-kazmir.php,33.8,28.0,2.0,0.0,4.93,1.43,19.0,13.0,11.0,7.0,2.0,0.0,7.46,scott-kazmir,Scott Kazmir (FA - SP),Scott Kazmir,Kazmir,FA,SP,FA,2-2-0SV|4.93|1.43|7.46K9,,,,,,,,,,,,"2-2-0SV|4.93|1.43|7.46K9
",1030.0
1502,Scott Oberg_COL,,,2,,,,,12,,,,,,,22,P,https://www.fantasypros.com/mlb/players/scott-oberg.php,12.9,12.0,1.0,0.0,4.2,1.33,6.0,5.0,13.0,0.0,1.0,0.0,8.37,scott-oberg,Scott Oberg (COL - RP),Scott Oberg,Oberg,COL,RP,IL60,1-1-0SV|4.20|1.33|8.37K9,,,,,,,,,,,,"1-1-0SV|4.20|1.33|8.37K9
",1313.0
1503,Sean Guenther_MIA,,,2,,,,,19,,,,,,,32,P,https://www.fantasypros.com/mlb/players/sean-guenther.php,19.3,17.0,1.0,0.0,4.31,1.33,9.0,6.0,15.0,0.0,1.0,0.0,7.93,sean-guenther,Sean Guenther (MIA - RP),Sean Guenther,Guenther,MIA,RP,IL60,1-1-0SV|4.31|1.33|7.93K9,,,,,,,,,,,,"1-1-0SV|4.31|1.33|7.93K9
",1150.0
1504,Sean Nolin_FA,,,2,,,,,11,,,,,,,7,P,https://www.fantasypros.com/mlb/players/sean-nolin.php,10.0,9.0,0.0,0.0,5.11,1.47,6.0,4.0,10.0,1.0,1.0,0.0,8.1,sean-nolin,"Sean Nolin (FA - RP,SP)",Sean Nolin,Nolin,FA,"RP,SP",FA,0-1-0SV|5.11|1.47|8.10K9,,,,,,,,,,,,"0-1-0SV|5.11|1.47|8.10K9
",1536.0
1505,Sean Poppen_ARI,,,5,,,,,40,,,,,,,63,P,https://www.fantasypros.com/mlb/players/sean-poppen.php,40.4,39.0,2.0,0.0,4.38,1.41,20.0,17.0,39.0,0.0,2.0,0.0,8.69,sean-poppen,Sean Poppen (ARI - RP),Sean Poppen,Poppen,ARI,RP,,2-2-0SV|4.38|1.41|8.69K9,,,,,,,,,,,,"2-2-0SV|4.38|1.41|8.69K9
",885.0
1506,Seth Martinez_HOU,,,3,,,,,19,,,,,,,33,P,https://www.fantasypros.com/mlb/players/seth-martinez.php,20.0,20.0,1.0,0.0,4.39,1.34,10.0,8.0,19.0,0.0,1.0,0.0,9.0,seth-martinez,Seth Martinez (HOU - RP),Seth Martinez,Martinez,HOU,RP,MiLB,1-1-0SV|4.39|1.34|9.00K9,,,,,,,,,,,,"1-1-0SV|4.39|1.34|9.00K9
",1138.0
1507,Seth Romero_WSH,,,2,,,,,15,,,,,,,25,P,https://www.fantasypros.com/mlb/players/seth-romero.php,15.7,16.0,1.0,0.0,4.42,1.4,8.0,7.0,14.0,0.0,1.0,0.0,9.17,seth-romero,"Seth Romero (WSH - RP,SP)",Seth Romero,Romero,WSH,"RP,SP",MiLB,1-1-0SV|4.42|1.40|9.17K9,,,,,,,,,,,,"1-1-0SV|4.42|1.40|9.17K9
",1270.0
1508,Shaun Anderson_TOR,,,3,,,,,15,,,,,,,19,P,https://www.fantasypros.com/mlb/players/shaun-anderson.php,14.4,13.0,1.0,0.0,5.15,1.44,8.0,6.0,10.0,0.0,1.0,0.0,8.12,shaun-anderson,Shaun Anderson (TOR - RP),Shaun Anderson,Anderson,TOR,RP,NRI,1-1-0SV|5.15|1.44|8.12K9,,,,,,,,,,,,"1-1-0SV|5.15|1.44|8.12K9
",1352.0
1509,Shawn Armstrong_MIA,,,3,,,,,21,,,,,,,39,P,https://www.fantasypros.com/mlb/players/shawn-armstrong.php,22.4,24.0,1.0,0.0,4.24,1.31,11.0,9.0,23.0,0.0,1.0,0.0,9.64,shawn-armstrong,Shawn Armstrong (MIA - RP),Shawn Armstrong,Armstrong,MIA,RP,NRI,1-1-0SV|4.24|1.31|9.64K9,,,,,,,,,,,,"1-1-0SV|4.24|1.31|9.64K9
",1074.0
1510,Shea Langeliers_OAK,23.0,3.0,1,3.0,0.0,0.23,0.298,5,1.0,0.0,2.0,4.0,0.423,0.721,14,H,https://www.fantasypros.com/mlb/players/shea-langeliers.php,,,,,,,,,,,,,,shea-langeliers,Shea Langeliers (OAK - C),Shea Langeliers,Langeliers,OAK,C,MiLB,.230|3R|1HR|3RBI|0SB,,,,,,,,,,,,".230|3R|1HR|3RBI|0SB
",1430.0
1511,Shea Spitzbarth_DET,,,2,,,,,12,,,,,,,22,P,https://www.fantasypros.com/mlb/players/shea-spitzbarth.php,12.8,11.0,1.0,0.0,3.55,1.34,5.0,5.0,12.0,0.0,1.0,0.0,7.73,shea-spitzbarth,Shea Spitzbarth (DET - RP),Shea Spitzbarth,Spitzbarth,DET,RP,MiLB,1-1-0SV|3.55|1.34|7.73K9,,,,,,,,,,,,"1-1-0SV|3.55|1.34|7.73K9
",1314.0
1512,Shelby Miller_NYY,,,2,,,,,12,,,,,,,11,P,https://www.fantasypros.com/mlb/players/shelby-miller.php,12.1,12.0,0.0,0.0,4.98,1.47,7.0,6.0,9.0,1.0,1.0,0.0,8.93,shelby-miller,Shelby Miller (NYY - RP),Shelby Miller,Miller,NYY,RP,MiLB,0-1-0SV|4.98|1.47|8.93K9,,,,,,,,,,,,"0-1-0SV|4.98|1.47|8.93K9
",1490.0
1513,Simeon Woods-Richardson_MIN,,,2,,,,,15,,,,,,,24,P,https://www.fantasypros.com/mlb/players/simeon-woods-richardson-p.php,15.3,16.0,1.0,0.0,4.43,1.39,8.0,7.0,4.0,3.0,1.0,0.0,9.41,simeon-woods-richardson-p,Simeon Woods-Richardson (MIN - SP),Simeon Woods-Richardson,Woods-Richardson,MIN,SP,MiLB,1-1-0SV|4.43|1.39|9.41K9,,,,,,,,,,,,"1-1-0SV|4.43|1.39|9.41K9
",1285.0
1514,Spencer Strider_ATL,,,7,,,,,43,,,,,,,87,P,https://www.fantasypros.com/mlb/players/spencer-strider.php,47.8,51.0,3.0,0.0,4.43,1.33,24.0,21.0,31.0,3.0,2.0,0.0,9.6,spencer-strider,Spencer Strider (ATL - RP),Spencer Strider,Strider,ATL,RP,,3-2-0SV|4.43|1.33|9.60K9,,,,,,,,,,,,"3-2-0SV|4.43|1.33|9.60K9
",743.0
1515,Spencer Turnbull_DET,,,1,,,,,9,,,,,,,17,P,https://www.fantasypros.com/mlb/players/spencer-turnbull.php,9.8,9.0,1.0,0.0,3.83,1.29,4.0,4.0,2.0,2.0,1.0,0.0,8.27,spencer-turnbull,Spencer Turnbull (DET - SP),Spencer Turnbull,Turnbull,DET,SP,,1-1-0SV|3.83|1.29|8.27K9,,,,,,,,,,,,"1-1-0SV|3.83|1.29|8.27K9
",1379.0
1516,Spenser Watkins_BAL,,,7,,,,,40,,,,,,,31,P,https://www.fantasypros.com/mlb/players/spenser-watkins.php,35.0,25.0,2.0,0.0,5.4,1.49,21.0,12.0,18.0,3.0,3.0,0.0,6.43,spenser-watkins,"Spenser Watkins (BAL - RP,SP)",Spenser Watkins,Watkins,BAL,"RP,SP",NRI,2-3-0SV|5.40|1.49|6.43K9,,,,,,,,,,,,"2-3-0SV|5.40|1.49|6.43K9
",1166.0
